# Displacement (mm)	Force (kN)
-38.764473	-90.068195
-38.780411	-90.135922
-38.796352	-90.203492
-38.812290	-90.270914
-38.828232	-90.338195
-38.844170	-90.405305
-38.860107	-90.472266
-38.876049	-90.539078
-38.891987	-90.605727
-38.907925	-90.672227
-38.923866	-90.738563
-38.939804	-90.804758
-38.955746	-90.870797
-38.971684	-90.936688
-38.987621	-91.002430
-39.003563	-91.068031
-39.019501	-91.133477
-39.035442	-91.198781
-39.051380	-91.263953
-39.067318	-91.328984
-39.083260	-91.393875
-39.099197	-91.458617
-39.115139	-91.523234
-39.131077	-91.587719
-39.147015	-91.652062
-39.162956	-91.716437
-39.186863	-91.847875
-39.204796	-91.911937
-39.222729	-91.980211
-39.249626	-92.085023
-39.269798	-92.164164
-39.289970	-92.243750
-39.297535	-92.273891
-39.308884	-92.318813
-39.325905	-92.386383
-39.342926	-92.454055
-39.359947	-92.521875
-39.385479	-92.623688
-39.404629	-92.700078
-39.423775	-92.776492
-39.452499	-92.891188
-39.474041	-92.977187
-39.495583	-93.062969
-39.517128	-93.148664
-39.538670	-93.234273
-39.560211	-93.319789
-39.581753	-93.405211
-39.603294	-93.490539
-39.624840	-93.575758
-39.646381	-93.660883
-39.667923	-93.745898
-39.689465	-93.830797
-39.711006	-93.915602
-39.732552	-94.000281
-39.754093	-94.084859
-39.775635	-94.169305
-39.797176	-94.253641
-39.818718	-94.337859
-39.840263	-94.421945
-39.861805	-94.505922
-39.883347	-94.589758
-39.904888	-94.673469
-39.926430	-94.757047
-39.947975	-94.840492
-39.969517	-94.923812
-39.991058	-95.006977
-40.012600	-95.090008
-40.034142	-95.172906
-40.055687	-95.255656
-40.077229	-95.338258
-40.098770	-95.420711
-40.120312	-95.503016
-40.141853	-95.585172
-40.163399	-95.667172
-40.184940	-95.749016
-40.206482	-95.830703
-40.228024	-95.912219
-40.249565	-95.993586
-40.271111	-96.074781
-40.292652	-96.155812
-40.314194	-96.236680
-40.335735	-96.317375
-40.357277	-96.397891
-40.378822	-96.478250
-40.400364	-96.558430
-40.421906	-96.638430
-40.443447	-96.718258
-40.464989	-96.797914
-40.486534	-96.877391
-40.508076	-96.956680
-40.529617	-97.035789
-40.551159	-97.114719
-40.572701	-97.193477
-40.594246	-97.272055
-40.615788	-97.350461
-40.637329	-97.428695
-40.658871	-97.506750
-40.680412	-97.584641
-40.701954	-97.662367
-40.723499	-97.739922
-40.745041	-97.817320
-40.766582	-97.894555
-40.788124	-97.971625
-40.809666	-98.048531
-40.831211	-98.125273
-40.852753	-98.201852
-40.874294	-98.278258
-40.895836	-98.354500
-40.917377	-98.430570
-40.938923	-98.506469
-40.960464	-98.582188
-40.982006	-98.657727
-41.003548	-98.733086
-41.025089	-98.808258
-41.046635	-98.883219
-41.068176	-98.957977
-41.089718	-99.032531
-41.111259	-99.106875
-41.132801	-99.181008
-41.154346	-99.254937
-41.175888	-99.328664
-41.197430	-99.402172
-41.218971	-99.475477
-41.240513	-99.548563
-41.262058	-99.621430
-41.283600	-99.694086
-41.305141	-99.766523
-41.326683	-99.838742
-41.348225	-99.910734
-41.369770	-99.982523
-41.391312	-100.054086
-41.412853	-100.125445
-41.434395	-100.196578
-41.455936	-100.267492
-41.477482	-100.338188
-41.499023	-100.408664
-41.520565	-100.478922
-41.542107	-100.548937
-41.563648	-100.618727
-41.585194	-100.688281
-41.606735	-100.757609
-41.628277	-100.826703
-41.649818	-100.895562
-41.671360	-100.964187
-41.692905	-101.032578
-41.714447	-101.100734
-41.735989	-101.168664
-41.757530	-101.236367
-41.779072	-101.303836
-41.800617	-101.371062
-41.822159	-101.438047
-41.843700	-101.504797
-41.865242	-101.571313
-41.886784	-101.637586
-41.908329	-101.703609
-41.929871	-101.769398
-41.951412	-101.834961
-41.972954	-101.900258
-41.994495	-101.965320
-42.016041	-102.030141
-42.037582	-102.094719
-42.059124	-102.159047
-42.069897	-102.191211
-42.080666	-102.223219
-42.096825	-102.271125
-42.121059	-102.342891
-42.145294	-102.414422
-42.169529	-102.485641
-42.193764	-102.556547
-42.217999	-102.627148
-42.242233	-102.697430
-42.266468	-102.767422
-42.290703	-102.837102
-42.314938	-102.906461
-42.339176	-102.975547
-42.363411	-103.044336
-42.387646	-103.112844
-42.411880	-103.181062
-42.436115	-103.249000
-42.460350	-103.316656
-42.484585	-103.384047
-42.508820	-103.451148
-42.533054	-103.517992
-42.557289	-103.584570
-42.581524	-103.650875
-42.605762	-103.716930
-42.629997	-103.782734
-42.654232	-103.848273
-42.678467	-103.913578
-42.702702	-103.978617
-42.726936	-104.043422
-42.751171	-104.107984
-42.775406	-104.172305
-42.799641	-104.236383
-42.823875	-104.300211
-42.848114	-104.363805
-42.872349	-104.427156
-42.896584	-104.490258
-42.920818	-104.553109
-42.945053	-104.615719
-42.969288	-104.678078
-42.993523	-104.740180
-43.017757	-104.802023
-43.041992	-104.863609
-43.066227	-104.924930
-43.090466	-104.985977
-43.114700	-105.046758
-43.138935	-105.107266
-43.163170	-105.167484
-43.187405	-105.227422
-43.211639	-105.287078
-43.235874	-105.346445
-43.260109	-105.405523
-43.284344	-105.464305
-43.308578	-105.522805
-43.332817	-105.581000
-43.357052	-105.638914
-43.381287	-105.696523
-43.405521	-105.753852
-43.429756	-105.810875
-43.453991	-105.867609
-43.478226	-105.924039
-43.502460	-105.980180
-43.526695	-106.036039
-43.550930	-106.091602
-43.575165	-106.146867
-43.599403	-106.201844
-43.623638	-106.256516
-43.647873	-106.310891
-43.672108	-106.364977
-43.696342	-106.418766
-43.720577	-106.472250
-43.744812	-106.525437
-43.769047	-106.578312
-43.793282	-106.630883
-43.817516	-106.683148
-43.841755	-106.735109
-43.865990	-106.786766
-43.890224	-106.838109
-43.914459	-106.889141
-43.938694	-106.977727
-43.962929	-107.020813
-43.987164	-107.066055
-44.011398	-107.112492
-44.035633	-107.159797
-44.059868	-107.207352
-44.065929	-107.219273
-44.071987	-107.231148
-44.074261	-107.235617
-44.077667	-107.242305
-44.082779	-107.252328
-44.090446	-107.267383
-44.101948	-107.289969
-44.119202	-107.323828
-44.145084	-107.374578
-44.170963	-107.425133
-44.196842	-107.475406
-44.222721	-107.525422
-44.248604	-107.575141
-44.274483	-107.624570
-44.300362	-107.673695
-44.326244	-107.722547
-44.352123	-107.771086
-44.378002	-107.819312
-44.403885	-107.867242
-44.429764	-107.914852
-44.455643	-107.962148
-44.481522	-108.009125
-44.507404	-108.055781
-44.533283	-108.102125
-44.559162	-108.148148
-44.585045	-108.193828
-44.610924	-108.239187
-44.636803	-108.284219
-44.662682	-108.328930
-44.688564	-108.373320
-44.714443	-108.417398
-44.740322	-108.461156
-44.766205	-108.504617
-44.792084	-108.547758
-44.817963	-108.590578
-44.843842	-108.633094
-44.869724	-108.675297
-44.895603	-108.717187
-44.921482	-108.758766
-44.947365	-108.800031
-44.973244	-108.840992
-44.999123	-108.881633
-45.025002	-108.921977
-45.050884	-108.962000
-45.076763	-109.001727
-45.102642	-109.041133
-45.128525	-109.080250
-45.154404	-109.119062
-45.180283	-109.157555
-45.206161	-109.195766
-45.232044	-109.233680
-45.257923	-109.271297
-45.283802	-109.308609
-45.309685	-109.345641
-45.335564	-109.382367
-45.361443	-109.418805
-45.387325	-109.454953
-45.413204	-109.490805
-45.439083	-109.526375
-45.464962	-109.561648
-45.490845	-109.596641
-45.516724	-109.631344
-45.542603	-109.665766
-45.568485	-109.699891
-45.594364	-109.733727
-45.620243	-109.767289
-45.646122	-109.800562
-45.672005	-109.833570
-45.697884	-109.866297
-45.723763	-109.898773
-45.749645	-109.930969
-45.775524	-109.962906
-45.801403	-109.994570
-45.827282	-110.025977
-45.853165	-110.057125
-45.879044	-110.088000
-45.904922	-110.118609
-45.930805	-110.148961
-45.956684	-110.179055
-45.982563	-110.208883
-46.008442	-110.238445
-46.034325	-110.267750
-46.060204	-110.296805
-46.086082	-110.325586
-46.111965	-110.354117
-46.137844	-110.382391
-46.163723	-110.410414
-46.189602	-110.438180
-46.215485	-110.465695
-46.241364	-110.492977
-46.267242	-110.520008
-46.293125	-110.546789
-46.319004	-110.573336
-46.344883	-110.599617
-46.370762	-110.625656
-46.396645	-110.651438
-46.422523	-110.676977
-46.448402	-110.702266
-46.474285	-110.727312
-46.500164	-110.752117
-46.526043	-110.776687
-46.551926	-110.801023
-46.577805	-110.825133
-46.603683	-110.849008
-46.629562	-110.872648
-46.655445	-110.896062
-46.681324	-110.919234
-46.707203	-110.942188
-46.733086	-110.964906
-46.758965	-110.987391
-46.784843	-111.009656
-46.810722	-111.031688
-46.836605	-111.053484
-46.862484	-111.075063
-46.888363	-111.096398
-46.914246	-111.117516
-46.940125	-111.138398
-46.966003	-111.159063
-46.991882	-111.179500
-47.017765	-111.199703
-47.043644	-111.219688
-47.069523	-111.239445
-47.095406	-111.258969
-47.121284	-111.278273
-47.147163	-111.297352
-47.173042	-111.316203
-47.198925	-111.334820
-47.224804	-111.353234
-47.250683	-111.371414
-47.276566	-111.389383
-47.302444	-111.407133
-47.328323	-111.424680
-47.354202	-111.442008
-47.380085	-111.459125
-47.405964	-111.476039
-47.431843	-111.492734
-47.457726	-111.509227
-47.483604	-111.525508
-47.509483	-111.541578
-47.535362	-111.557430
-47.561245	-111.573078
-47.587124	-111.588523
-47.613003	-111.603742
-47.638885	-111.618758
-47.664764	-111.633555
-47.690643	-111.648141
-47.716526	-111.662516
-47.742405	-111.676687
-47.768284	-111.690641
-47.794163	-111.704391
-47.820045	-111.717930
-47.845924	-111.731258
-47.871803	-111.744383
-47.897686	-111.757305
-47.923565	-111.770008
-47.949444	-111.782508
-47.975323	-111.794805
-48.001205	-111.806898
-48.027084	-111.818797
-48.052963	-111.830492
-48.078846	-111.841992
-48.104725	-111.853313
-48.130604	-111.864430
-48.156483	-111.875359
-48.182365	-111.886094
-48.208244	-111.896648
-48.234123	-111.907000
-48.260006	-111.917164
-48.285885	-111.927141
-48.311764	-111.936922
-48.337643	-111.946516
-48.363525	-111.955922
-48.389404	-111.965125
-48.415283	-111.974141
-48.441166	-111.982961
-48.467045	-111.991602
-48.492924	-112.000039
-48.518803	-112.008297
-48.544685	-112.016359
-48.570564	-112.024219
-48.596443	-112.031898
-48.622326	-112.039383
-48.648205	-112.046672
-48.674084	-112.053766
-48.699963	-112.060680
-48.725845	-112.067398
-48.751724	-112.073922
-48.777603	-112.080273
-48.803486	-112.086430
-48.829365	-112.092406
-48.855244	-112.098203
-48.881126	-112.103813
-48.907005	-112.109250
-48.932884	-112.114508
-48.958763	-112.119594
-48.984646	-112.124492
-49.010525	-112.129219
-49.036404	-112.133758
-49.062286	-112.138125
-49.088165	-112.142313
-49.114044	-112.146320
-49.139923	-112.150156
-49.165806	-112.153805
-49.191685	-112.157289
-49.217564	-112.160586
-49.243446	-112.163711
-49.269325	-112.166664
-49.308144	-112.170750
-49.346966	-112.174391
-49.385784	-112.177633
-49.424606	-112.180477
-49.463425	-112.182922
-49.502243	-112.184977
-49.541065	-112.186656
-49.579884	-112.187945
-49.618706	-112.188859
-49.657524	-112.189406
-49.696346	-112.189570
-49.735165	-112.189359
-49.773983	-112.188781
-49.812805	-112.187828
-49.851624	-112.186500
-49.890446	-112.184797
-49.929264	-112.182719
-49.968086	-112.180266
-50.006905	-112.177437
-50.045727	-112.174234
-50.084545	-112.170656
-50.123363	-112.166703
-50.162186	-112.162391
-50.201004	-112.157703
-50.239826	-112.152648
-50.278645	-112.147242
-50.317467	-112.141477
-50.356285	-112.135367
-50.395103	-112.128906
-50.433926	-112.122102
-50.472744	-112.114945
-50.511566	-112.107445
-50.550385	-112.099594
-50.589207	-112.091398
-50.628025	-112.082867
-50.666843	-112.073984
-50.705666	-112.064758
-50.744484	-112.055188
-50.783306	-112.045273
-50.822124	-112.035016
-50.860947	-112.024406
-50.899765	-112.013461
-50.938583	-112.002180
-50.977406	-111.990555
-51.016224	-111.978602
-51.055046	-111.966313
-51.093864	-111.953703
-51.132687	-111.940773
-51.171505	-111.927531
-51.210327	-111.913977
-51.249146	-111.900102
-51.287964	-111.885922
-51.326786	-111.871430
-51.365604	-111.856633
-51.404427	-111.841516
-51.443245	-111.826102
-51.482067	-111.810383
-51.520885	-111.794352
-51.559704	-111.778016
-51.598526	-111.761359
-51.637344	-111.744391
-51.676167	-111.727125
-51.714985	-111.709547
-51.753807	-111.691664
-51.792625	-111.673484
-51.831444	-111.655008
-51.870266	-111.636227
-51.909084	-111.617172
-51.947906	-111.597828
-51.986725	-111.578195
-52.025547	-111.558289
-52.064365	-111.538094
-52.103188	-111.517625
-52.142006	-111.496883
-52.180824	-111.475859
-52.219646	-111.454562
-52.258465	-111.432977
-52.297287	-111.411117
-52.336105	-111.388984
-52.374928	-111.366563
-52.413746	-111.343859
-52.452564	-111.320875
-52.491386	-111.297609
-52.530205	-111.274055
-52.569027	-111.250227
-52.607845	-111.226117
-52.646667	-111.201734
-52.685486	-111.177078
-52.724304	-111.152164
-52.734013	-111.145711
-52.743717	-111.139469
-52.753422	-111.133219
-52.767979	-111.123828
-52.789814	-111.109633
-52.822571	-111.088109
-52.871700	-111.055297
-52.920834	-111.021930
-52.969963	-110.988148
-53.019096	-110.953953
-53.068226	-110.919344
-53.117359	-110.884328
-53.166489	-110.848906
-53.215622	-110.813078
-53.264751	-110.776859
-53.313885	-110.740242
-53.363018	-110.703211
-53.412148	-110.665789
-53.461281	-110.627984
-53.510410	-110.589781
-53.559544	-110.551187
-53.608673	-110.512227
-53.657806	-110.472875
-53.706936	-110.433148
-53.756069	-110.393055
-53.805202	-110.352586
-53.854332	-110.311781
-53.903465	-110.270609
-53.952595	-110.229070
-53.998272	-110.187180
-53.995201	-110.184203
-53.992130	-110.181602
-53.989059	-110.178992
-53.984455	-110.175086
-53.977547	-110.169219
-53.967182	-110.160398
-53.951637	-110.147133
-53.936092	-110.133805
-53.920544	-110.120430
-53.897228	-110.100328
-53.862251	-110.069922
-53.809784	-110.023813
-53.731083	-109.953484
-53.613033	-109.845469
-53.435963	-109.677727
-53.170353	-109.410328
-52.771938	-108.951688
-52.174313	-108.041375
-51.576691	-106.820320
-50.979069	-105.211953
-50.381447	-103.157836
-49.783821	-100.584023
-49.186199	-97.508680
-48.588577	-93.862773
-48.364468	-92.353523
-48.028305	-90.020055
-47.902245	-89.098203
-47.713154	-87.681641
-47.429516	-85.427781
-47.004059	-81.765094
-46.365875	-75.694250
-46.126556	-73.280828
-45.767578	-69.569492
-45.229111	-63.687953
-44.421410	-54.384758
-43.209858	-39.988898
-41.998302	-25.497582
-40.786751	-11.155203
-38.969421	9.374285
-37.152096	28.889570
-35.334766	47.477727
-33.517437	65.115422
-31.700108	81.995695
-29.882778	98.240680
-28.065451	113.958078
-26.248121	129.153359
-24.430792	143.934687
-22.613464	158.184656
-20.796135	171.975922
-20.341803	175.360328
-19.887470	179.007937
-19.433138	182.617172
-18.978806	186.098422
-18.297308	191.038844
-17.275061	197.912797
-15.741690	207.052703
-15.166676	210.493375
-14.304154	215.329719
-13.010372	221.949719
-12.525204	224.679109
-12.040035	227.312266
-11.554868	229.874703
-10.827115	233.569281
-9.735487	238.959531
-8.098043	246.749500
-7.484003	249.747813
-6.562942	254.132234
-5.641880	258.614344
-4.720818	263.259750
-3.799757	268.262375
-2.418164	274.551469
-1.036572	281.008688
0.370577	286.314625
1.854510	292.951250
3.338442	298.993469
4.822375	306.097125
6.306307	311.814375
6.677290	313.577125
7.048274	316.696719
7.141020	317.408875
7.233766	314.711031
7.326511	315.003188
7.419257	315.619344
7.558376	316.566188
7.767054	318.105250
8.080070	320.830469
8.549596	325.533750
8.725668	327.083406
8.901740	327.654375
8.945759	327.982875
8.945759	327.989875
